Batch, S_batch, TimeL, L, T1, E1, T2, E2, T3, E3, T4, E4,
4, 2400, 0.400000, 0.001000, 0.000000, 0.100140, 0.000000, 0.103501, 0.000000, 0.103021, 0.000000, 0.139268, 
4, 4800, 0.400000, 0.100000, 0.000000, 0.103501, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 
4, 7200, 0.410000, 100.000000, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 
4, 9600, 0.400000, 0.010000, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 
4, 12000, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
4, 14400, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
4, 16800, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
4, 19200, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
4, 21600, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
4, 24000, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
6, 1, 0.400000, 0.001000, 0.000000, 0.100140, 0.000000, 0.103501, 0.000000, 0.103021, 0.000000, 0.139268, 
6, 2400, 0.400000, 0.100000, 0.000000, 0.103501, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 
6, 4800, 0.410000, 100.000000, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 
6, 7200, 0.400000, 0.010000, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 
6, 9600, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
6, 12000, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
6, 14400, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
6, 16800, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
6, 19200, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
6, 21600, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
6, 24000, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
8, 1, 0.400000, 0.100000, 0.000000, 0.103501, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 
8, 2400, 0.410000, 100.000000, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 
8, 4800, 0.400000, 0.010000, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 
8, 7200, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
8, 9600, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
8, 12000, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
8, 14400, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
8, 16800, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
8, 19200, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
8, 21600, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
8, 24000, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
10, 1, 0.410000, 100.000000, 0.000000, 0.103021, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 
10, 2400, 0.400000, 0.010000, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 
10, 4800, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
10, 7200, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
10, 9600, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
10, 12000, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
10, 14400, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
10, 16800, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
10, 19200, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
10, 21600, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
10, 24000, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
12, 1, 0.400000, 0.010000, 0.000000, 0.139268, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 
12, 2400, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
12, 4800, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
12, 7200, 0.410000, 10.000000, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 
12, 9600, 0.400000, 100.000000, 0.000000, 0.095979, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 
12, 12000, 0.410000, 1000.000000, 0.000000, 0.096099, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 
12, 14400, 28.270000, 1000.000000, 0.350000, 0.095979, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 
12, 16800, 54.930000, 10.000000, 0.690000, 0.095979, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 
12, 19200, 85.730000, 1000.000000, 1.100000, 0.095979, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 
12, 21600, 119.620000, 1000.000000, 1.490000, 0.095979, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 
12, 24000, 138.000000, 100.000000, 1.750000, 0.095979, 2.090000, 0.095979, 2.520000, 0.095979, 2.850000, 0.095979, 
14, 1, 0.400000, 100.000000, 0.000000, 0.143709, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 
14, 2400, 0.410000, 0.001000, 0.000000, 0.126705, 0.000000, 0.130586, 0.000000, 0.095979, 0.000000, 0.096099, 
