Batch, S_batch, TimeL, L, T1, E1, T2, E2, T3, E3, T4, E4,
1000, 30, 5.050000, 1.000000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 
1000, 40, 5.700000, 100.000000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 
1000, 50, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
1000, 60, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
1000, 70, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
1000, 80, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
1000, 90, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
1000, 100, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
2000, 1, 4.280000, 10.000000, 2.320000, 0.560000, 2.610000, 0.440000, 2.920000, 0.440000, 3.240000, 0.440000, 
2000, 10, 4.410000, 100.000000, 2.610000, 0.440000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 
2000, 20, 5.050000, 1.000000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 
2000, 30, 5.700000, 100.000000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 
2000, 40, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
2000, 50, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
2000, 60, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
2000, 70, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
2000, 80, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
2000, 90, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
2000, 100, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
3000, 1, 4.410000, 100.000000, 2.610000, 0.440000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 
3000, 10, 5.050000, 1.000000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 
3000, 20, 5.700000, 100.000000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 
3000, 30, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
3000, 40, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
3000, 50, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
3000, 60, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
3000, 70, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
3000, 80, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
3000, 90, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
3000, 100, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
4000, 1, 5.050000, 1.000000, 2.920000, 0.440000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 
4000, 10, 5.700000, 100.000000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 
4000, 20, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
4000, 30, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
4000, 40, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
4000, 50, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
4000, 60, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
4000, 70, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
4000, 80, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
4000, 90, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
4000, 100, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5000, 1, 5.700000, 100.000000, 3.240000, 0.440000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 
5000, 10, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
5000, 20, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
5000, 30, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
5000, 40, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
5000, 50, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
5000, 60, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
5000, 70, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
5000, 80, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5000, 90, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
5000, 100, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6000, 1, 6.330000, 0.010000, 3.530000, 0.440000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 
6000, 10, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
6000, 20, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
6000, 30, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
6000, 40, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
6000, 50, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
6000, 60, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
6000, 70, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6000, 80, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6000, 90, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
6000, 100, 280.810000, 1000.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 1, 6.980000, 0.000000, 3.830000, 0.440000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 
7000, 10, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
7000, 20, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
7000, 30, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
7000, 40, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
7000, 50, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 60, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 70, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 80, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 90, 280.810000, 1000.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
7000, 100, 320.470000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 1, 7.600000, 10.000000, 4.150000, 0.440000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
8000, 10, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
8000, 20, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
8000, 30, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
8000, 40, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 50, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 60, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 70, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 80, 280.810000, 1000.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 90, 320.470000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
8000, 100, 371.310000, 100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 1, 8.240000, 0.100000, 4.440000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 
9000, 10, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
9000, 20, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
9000, 30, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 40, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 50, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 60, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 70, 280.810000, 1000.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 80, 320.470000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 90, 371.310000, 100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
9000, 100, 413.140000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 1, 8.880000, 1.000000, 4.750000, 0.440000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 
10000, 10, 50.130000, 0.001000, 4.750000, 0.440000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 
10000, 20, 96.440000, 100.000000, 4.750000, 0.440000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 30, 138.780000, 1000.000000, 4.760000, 0.440000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 40, 185.660000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 50, 232.030000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 60, 280.810000, 1000.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 70, 320.470000, 0.100000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 80, 371.310000, 100.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 90, 413.140000, 10.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
10000, 100, 469.780000, 1.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
